"Ad report (November 01, 2025 - November 21, 2025)"
Request Id: 973c41a3-e0d6-ae30-63a6-eb5f6788fd61

Status,Ad,Campaign,Ad group,AdStrength,Delivery,Clicks,Impr.,CTR,Avg. CPC,Spend,Conv.,Labels,Top impr. rate,Abs. top impr. rate,AdStrengthActionItems,Text,Display Url,Destination Url,Final Url,Mobile Final Url,App Platform,App Id,Ad type,Tracking Template,Custom Parameter,Final Url Suffix,Text Part 2,Title Part 1,Title Part 2,Title Part 3,Path 1,Path 2,Business Name,Headline,Long Headline,Call To Action,Landscape Image Media Id,Landscape Logo Media Id,Square Image Media Id,Square Logo Media Id,Images,Impression Tracking Urls,Videos,Video Duration,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Long Headline 1,Long Headline 2,Long Headline 3,Long Headline 4,Long Headline 5,Description 1,Description 2,Description 3,Description 4,Description 5,Headline 1 Position,Headline 2 Position,Headline 3 Position,Headline 4 Position,Headline 5 Position,Headline 6 Position,Headline 7 Position,Headline 8 Position,Headline 9 Position,Headline 10 Position,Headline 11 Position,Headline 12 Position,Headline 13 Position,Headline 14 Position,Headline 15 Position,Description 1 Position,Description 2 Position,Description 3 Position,Description 4 Position
Enabled,,CPL | HSG | Photo Cushion | Exact,Photos Pillow,Good,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionHeadlines; AddLongerDescriptions; IncludeKeywordsOrKeywordInsertionDescriptions,,happysnapgifts.co.uk,,https://happysnapgifts.co.uk/photo-gifts/photo-cushions,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Great Range Of Colours & Sizes,Photo Pillows From Only £14.95,Upload Up To 11 Of Your Photos,Photo Pillows 57cm x 40cm,Photo Pillows From £39.95,,,,,,,,,,,-,-,-,-,-,Multiple Photo Option - Make A Collage! UK Made On Quality Fabric - View Now,Great Range Of Colours & Sizes - UK Made On Quality Fabric - View Now!,Great Range Of Colours & Sizes. Fast UK Delivery - View & Buy Now!,Great Range Of Colours & Sizes. UK Made On Quality Fabric. Buy Now!,-,-,-,-,-,-,,,,,,,,,,,-,-,-,-
Enabled,,CPL | TJR | Luggage Straps | Broad,** Top ** Locking,Poor,Disapproved,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; AddMoreDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions,,thejetrest.com,,https://thejetrest.com/luggage-straps/lockable-luggage-straps,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Locking Luggage Straps,Only £7.95 - Buy 2 Get 1 Free,Only £7.95 - Choice of Colours,Personalised Suitcase Straps,,,,,,,,,,,,-,-,-,-,-,"Big Range Of Styles - Combination, TSA Approved or Elasticated - Fast Delivery!",From £6.95 - Personalised £8.95 - Buy 2 Get Another 1 Free - View Now,,,-,-,-,-,-,,,,,,,,,,,,-,-,,
Enabled,,CPL | TJR |  Travel Pillows | Exact,[travel neck pillow argos] | Low Ad Rank,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions; AddMoreDescriptions,,thejetrest.com,,https://thejetrest.com/travel-comfort/travel-pillows,,,,ResponsiveSearch,,,,,,,,JetRest_Travel,Neck_Pillow,,,,,,,,,[null],,null,,Next Day Delivery Available,Travel Comfort For Only £19.99,Travel Neck Pillow,Uniquely Designed For Comfort,,,,,,,,,,,,-,-,-,-,-,The Original & Best Travel Pillow - Now In It's 12th Year - Fast Del - View Now,The Original & Best Travel Pillow - Only £19.99 - Choice Of Colours - View Now,The Original Travel Pillow - Now In It's 12th Year! Delivered Fast - View Now,,-,-,-,-,-,,,,,,,,,,,,-,-,-,
Enabled,,CPL | TJR |  Luggage Straps | Exact,SKAG | luggage straps,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; AddMoreDescriptions; IncludeKeywordsOrKeywordInsertionDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines,,thejetrest.com,,https://thejetrest.com/products/luggage-straps-uk-made-suitcase-straps-size-options,,,,ResponsiveSearch,,,,,,,,Luggage,Straps,,,,,,,,,[null],,null,,UK Made Luggage Straps,£4.99 - Choice Of Colours,Only £4.99 - Choice Of Lengths,Quality Luggage Straps,,,,,,,,,,,,-,-,-,-,-,"Range Of Strap Styles - Personalised, TSA, Combination & Lock All At Low Prices - View Now",Super Strong UK Made Straps Available In A Choice Of Length & Colour - Come & Take A Look,,,-,-,-,-,-,,,,,,,,,,,,-,-,,
Enabled,,CPL | TJR |  Travel Pillows | Broad,Flight Pillow,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreDescriptions; AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions; AddLongerDescriptions,,thejetrest.com,,https://thejetrest.com/travel-comfort/travel-pillows,,,,ResponsiveSearch,,,,,,,,JetRest,Flight_Pillow,,,,,,,,,[null],,null,,Next Day Delivery Available,The JetRest Flight Pillow,Uniquely Designed For Comfort,Best Pillows Sleeping,The Best Travel Pillows,,,,,,,,,,,-,-,-,-,-,The Original Travel Pillow - Now In It's 12th Year! Delivered Fast - View Now,Travel Pillow Made from Comfortable Fabrics & Fibre Fillings.,,,-,-,-,-,-,-,,,,,,,,,,,-,-,,
Enabled,,CPL | TJR | Luggage Straps | Broad,** Top ** Locking,Good,Disapproved,0,0,0%,0,0,0,,0%,0%,IncludeKeywordsOrKeywordInsertionDescriptions; AddLongerHeadlines; AddLongerDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines,,thejetrest.com,,https://thejetrest.com/luggage-straps/lockable-luggage-straps,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Locking Luggage Straps,Custom Luggage Straps,Quality Luggage Straps,Customised Luggage Straps,Small Luggage Straps,UK Made Luggage Straps,Elastic Luggage Straps,All Luggage Straps,Lockable Luggage Straps,Personalised Luggage Straps,Luggage Straps,Tsa Approved Luggage Straps,Suitcase Straps,Personalised Suitcase Straps,Suitcase Strap From £3.95,-,-,-,-,-,From £6.95 - Personalised £8.95 - Buy 2 Get Another 1 Free - View Now,"Range Of Strap Styles - Personalised, TSA, Combination & Lock All At Low Prices - View Now","Quality TSA Approved Luggage Straps. Fast Delivery, Buy Online Now!","Big Range Of Styles - Combination, TSA Approved or Elasticated - Fast Delivery!",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | DSA - By Category,WB - DSA - All,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | HSG | DSA - By Category,Bags & Pouches,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,happysnapgifts.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE018 | Wheat Bags - Neck and Shoulder,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGHOT057 | Designer Spotty Hot Water Bottle and Cover,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGCHE008 | Cherry Stone Pillow - Neck and Shoulder Heat Pack,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE015 | Wheat Bags - Love Heart Microwave Heat Pack,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGHOT001 | Rubber Hot Water Bottle 2 litre size,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Microwave Heat Pads,-,Eligible,0,0,0%,0,0,0,,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ExpandedText,,,,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,Microwaveable Heat Pads,Big Choice Of Shapes & Sizes,Warming Relief For Aches,Microwave,Heat_Pads,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Microwave Heat Pads,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/warmers-for/microwavable-heating,,,,ResponsiveSearch,,,,,,,,Heat_Pads,Microwave,,,,,,,,,[null],,null,,Microwaveable Heat Pads,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,Warming Relief For Aches,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,"SKAG ""heated neck warmer""",Pending,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Heated,Neck_Warmer,,,,,,,,,[null],,null,,Heated Neck Warmers,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,Microwave For Soothing Relief,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect On Your Neck, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural Heated Neck Warmers - Huge Range Of Sizes From £5.99,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | HSG | Shopping - OF | Low Bids | Few Negs,HSG Product List,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,,,,,,,Product ad,,,,,,,,,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | HSG | DSA - By Category,Photo Pillow,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,From The Unique Photo Gift Experts. Fast UK Delivery - View Online Now!,,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,Photo_Pillow,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,"WBS | DSA | FGWHE006 | Wheat Bags - Upper Back, Shoulder, Neck",-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE023 | Wheat Bags - The Classic Bottle Heat Pack,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGCHE002SL | Cherry Stone Pillow - Original Super Large Heat Pack,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGCLA001(Blue) | The Clangers Microwave Heat Pack,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGSHA002 | Shaun the Sheep Neck Wrap Microwave Warmer,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS |  Heat Pads & Packs tCPA 6.5,Search - SKAG - [heat wrap] || Exact Match,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,IncludeKeywordsOrKeywordInsertionDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines; AddMoreDescriptions; AddMoreHeadlines,,wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ResponsiveSearch,,,,,,,,Wheat,Heat_Wrap,,,,,,,,,[null],,null,,Microwaveable Wheat Heat Wrap,Big Choice Of Shapes & Sizes,Big Range Of Sizes From £7.99,Warming Relief From Pain,Safe To Warm In The Microwave,Natural Relief From Pain,Safely Microwave In Minutes,Low Prices - Fast Delivery,,,,,,,,-,-,-,-,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now,Wheat Bags Are The Natural Way To Relieve Pain In Muscles & Joints - Come & Take A Look!,"For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View & Buy Now!",,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,
Enabled,,CPL | HSG | Photo Cushion | Broad,Photo Cushions,Excellent,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,happysnapgifts.co.uk,,https://happysnapgifts.co.uk/photo-gifts/photo-cushions,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Photo Cushion From Only £14.95,Photo Cushion - £14.95,Great Range Of Colours & Sizes,{KeyWord:Photo Cushion} - £14.95,Personalised Photo Cushions,UK Made On Quality Fabric,Photo Pillow - £14.95,Photo Cushions,Personalised Photo Cushion,Designed By You In Minutes,Photo Pillows 57cm x 40cm,Personalised Cushions,Personalised Cushion £14.95,Personalised Name Cushions,Babies Photo Cushions,-,-,-,-,-,Multiple Photo Option - Make A Collage! UK Made On Quality Fabric - View Now,Great Range Of Colours & Sizes. Fast UK Delivery - View & Buy Now!,Upload Your Own Photo & We'll Print It Onto A Quality Cushion - Fast Delivery!,Upload Your Favourite Photo Now - UK Made Using Quality Fabric,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | HSG | Photo Cushion | Exact,Picture Pillow,Good,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionHeadlines; AddLongerDescriptions; IncludeKeywordsOrKeywordInsertionDescriptions,,happysnapgifts.co.uk,,https://happysnapgifts.co.uk/photo-gifts/photo-cushions,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Great Range Of Colours & Sizes,Picture Pillow - Only £14.95,Picture Pillow - £14.95,Picture Pillows - Only £14.95,Upload Up To 11 Of Your Photos,,,,,,,,,,,-,-,-,-,-,Great Range Of Colours & Sizes - Quality Fabric - Upload Your Photos Now!,Quality Pillow With Your Favourite Photo On It - Buy Now With Fast Del,UK Made On Quality Fabric - Multi Photo Option - Upload Your Favourite Photo Now,Upload Your Favourite Photo - Fast UK Delivery - View & Buy Now!,-,-,-,-,-,-,,,,,,,,,,,-,-,-,-
Enabled,,CPL | TJR | Luggage Straps | Broad,** Top ** Suitcase Strap,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions; AddMoreDescriptions; AddLongerDescriptions,,thejetrest.com,,https://thejetrest.com/luggage-straps/lockable-luggage-straps,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Only £7.95 - Buy 2 Get 1 Free,Only £7.95 - Choice of Colours,Personalised Suitcase Straps,Suitcase Strap From £3.95,,,,,,,,,,,,-,-,-,-,-,"Big Range Of Styles - Combination, TSA Approved or Elasticated - Fast Delivery!","Lockable £6.95, Personalised £7.95. UK Made, Range Of Colours - Buy Now","Locking £6.95, Personalised £7.95 - UK Made, Range Of Colours - Buy Now",,-,-,-,-,-,,,,,,,,,,,,-,-,-,
Enabled,,CPL | TJR |  Travel Pillows | Exact,Inflatable,Good,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines; MakeDescriptionsUnique,,thejetrest.com,,https://thejetrest.com/products?f%5B0%5D=travel_pillows%3A1144,,,,ResponsiveSearch,,,,,,,,Inflatable,Travel_Pillow,,,,,,,,,[null],,null,,From £4.99 - Range Of Colours,Uniquely Designed For Comfort,Inflatable Travel Pillow,From £4.99 - Compact Design,Great Range Of Colours,,,,,,,,,,,-,-,-,-,-,Soft Texture That's Kind To Your Face - Inflates In Seconds & Folds To Passport Size,The Original Travel Pillow - Now In It's 12th Year! Delivered Fast - View Now,Great Choice Of Colours - Folds To Passport Size - Super Soft Cover - View & Buy Now!,Inflates In Seconds To Give You The Ultimate Snooze - Special Offers Now On Take A Look!,-,-,-,-,-,-,,,,,,,,,,,-,-,-,-
Enabled,,CPL | HSG |  Photo Cushion | Exact,Photo Cushions,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,IncludeKeywordsOrKeywordInsertionHeadlines; AddMoreHeadlines; AddMoreDescriptions; IncludeKeywordsOrKeywordInsertionDescriptions,,happysnapgifts.co.uk,,https://happysnapgifts.co.uk/photo-gifts/photo-cushions,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Great Range Of Colours & Sizes,Personalised Photo Cushions,Photo Cushion From Only £9.95,Range Of Sizes From £9.95,UK Made - Prices From £9.95,UK Made On Quality Fabric,,,,,,,,,,-,-,-,-,-,"A Fabulous Keepsake, Your Favourite Photos Expertly Printed On A Cushion Or Pillow",Multiple Photo Option - Make A Collage - UK Made On Quality Fabric - View Now!,Unique Range Of Photo & Personalised Gifts - Next Day Delivery - View & Buy Now,,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,
Enabled,,CPL | TJR |  Personalised Luggage Straps | Exact,SKAG - personalised luggage straps,Good,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; AddMoreDescriptions; IncludeKeywordsOrKeywordInsertionDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines,,thejetrest.com,,https://thejetrest.com/security/luggage-straps,,,,ResponsiveSearch,,,,,,,,Luggage_Straps,Personalised,,,,,,,,,[null],,null,,Big Range Of Styles - Fast Del,Personalised Luggage Straps,Quality Travel Accessories,Special Offer - Only £4.90,,,,,,,,,,,,-,-,-,-,-,"Choice Of Colours & Length - Combination, TSA Approved or Elasticated - Come & Take A Look","From Only £4.90 - Choice Of Colours Available - Combination, TSA Approved or Elasticated",,,-,-,-,-,-,,,,,,,,,,,,-,-,,
Enabled,,CPL | TJR |  Luggage Straps | Exact,Combination,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; AddMoreDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions,,thejetrest.com,,https://thejetrest.com/products/personalised-combination-luggage-strap,,,,ResponsiveSearch,,,,,,,,Luggage_Straps,Combination,,,,,,,,,[null],,null,,Combination Lock Luggage Strap,Half Price - From Only £5.99,Personalised - Only £5.99,Personalised With Your Name,,,,,,,,,,,,-,-,-,-,-,"Range Of Strap Styles - Personalised, TSA, Combination & Lock All At Low Prices - View Now",Super Strong UK Made Straps Available In A Choice Of Length & Colour - Come & Take A Look,,,-,-,-,-,-,,,,,,,,,,,,-,-,,
Enabled,,CPL | WBS |  WheatyBags - Company,Search - SKAG - +wheatybags || BMM Match,Average,Eligible,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines; AddMoreDescriptions,,wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ResponsiveSearch,,,,,,,,WheatyBags,Pain_Relief,,,,,,,,,[null],,null,,Huge Range Of Sizes & Shapes,{KeyWord:The Wheaty Bag Specialists},Range Of Sizes - Low Prices,,,,,,,,,,,,,-,-,-,-,-,From £7.99 - Natural Pain Relief - Microwave For Soothing Comfort - View Now,Wheat Bags Are The Natural Way To Relieve Pain In Muscles & Joints - Come & Take A Look!,Wheat Bags Offer Natural Relief From Joint & Muscle Pain - Take A Look At Our Huge Range,,-,-,-,-,,,,,,,,,,,,,-,-,-,
Enabled,,CPL | HSG |  HappySnapGifts - Company,HappySnapGifts - Brand,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreDescriptions; AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions; AddLongerDescriptions,,happysnapgifts.co.uk,,https://happysnapgifts.co.uk,,,,ResponsiveSearch,,,,,,,,Gift_Ideas,Photo_Gifts,,,,,,,,,[null],,null,,Great Gifts At Low Prices,Happy Snap Gifts - Photo Gifts,High Quality Photo Gifts,Extra Large Photo Mugs,Personalized Picture Gifts,,,,,,,,,,,-,-,-,-,-,Unique Range Of Photo & Personalised Gifts - Fast UK Delivery - View & Buy Now!,"Personalised Photo Gifts for the Home, a Stag & Hen Party or Holiday Abroad",,,-,-,-,-,-,-,,,,,,,,,,,-,-,,
Enabled,,CPL | TJR |  Travel Pillows | Broad,Travel Pillow,Good,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreDescriptions; AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines,,thejetrest.com,,https://thejetrest.com/travel-comfort/travel-pillows,,,,ResponsiveSearch,,,,,,,,JetRest,Travel_Pillow,,,,,,,,,[null],,null,,Uniquely Designed For Comfort,Next Day Delivery Available,The JetRest Travel Pillow,Compact Cushion For Sleeping,Best Pillows Sleeping,,,,,,,,,,,-,-,-,-,-,The Original Travel Pillow - Now In It's 12th Year! Delivered Fast - View Now,Travel Pillows that are UK Made and include many that provide comfort on the move.,,,-,-,-,-,-,-,,,,,,,,,,,-,-,,
Enabled,,CPL | BMPM |  Cushions | Broad,Cushions - Promotional,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreDescriptions; AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions; AddLongerDescriptions,,bmpm.trade,,https://bmpm.trade/textiles/cushions-pillows,,,,ResponsiveSearch,,,,,,,,Cushions,Promotional,,,,,,,,,[null],,null,,Branded Promotional Cushions,Made To Order - No Setup Fee,Custom Cushions & Pillows,Seat Cushions,Promotional Cushions,,,,,,,,,,,-,-,-,-,-,No Minimum Order Quantity - Fast Turnaround - High Quality - View Now,Custom Printed Cushions in a Range of Styles & Colours. Give Us a Call,,,-,-,-,-,-,-,,,,,,,,,,,-,-,,
Enabled,,CPL | WBS |  Pet Wheat Bags,Search - Wheat Bags For Dogs || BMM Match,Poor,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreDescriptions; IncludeKeywordsOrKeywordInsertionDescriptions; AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionHeadlines,,wheatybags.co.uk,,https://wheatybags.co.uk/products/wheat-bags-pet-warming-heat-pack,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,For_Dogs,,,,,,,,,[null],,null,,Heat Wheat Bags For Dogs,WIth Washable Removable Cover,Wheat Bags For Dogs,Wheat Bags For Pets,Pet Warming Heat Pack,,,,,,,,,,,-,-,-,-,-,Big Range Of Microwavable Pain Relieving Wheat Bags - View & Buy Now!,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,,,-,-,-,-,-,-,,,,,,,,,,,-,-,,
Enabled,,CPL | TJR | Luggage Straps | Broad,** Top ** Suitcase Strap,Average,Disapproved,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions; AddMoreDescriptions; AddLongerDescriptions,,thejetrest.com,,https://thejetrest.com/luggage-straps/lockable-luggage-straps,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Only £7.95 - Buy 2 Get 1 Free,Personalised Suitcase Straps,Only £7.95 - Choice of Colours,Suitcase Strap From £3.95,,,,,,,,,,,,-,-,-,-,-,"Big Range Of Styles - Combination, TSA Approved or Elasticated - Fast Delivery!","Lockable £6.95, Personalised £7.95. UK Made, Range Of Colours - Buy Now","Locking £6.95, Personalised £7.95 - UK Made, Range Of Colours - Buy Now",,-,-,-,-,-,,,,,,,,,,,,-,-,-,
Enabled,,CPL | HSG | DSA - By Category,Photo Pillow,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,happysnapgifts.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
